decision_time,job_id,allowed_machine_indices,avail_actions,action_idx,obs_current_op_type,obs_total_operations,obs_remaining_operations,obs_wait_time,obs_theoretical_machine_count,obs_free_machine_count,obs_n_jobs_active,finished_flag,job_status
1.0,1,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,4.0,4.0,0.0,2.0,2.0,5.0,0,WIP
1.0,2,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
15.0,9,"[0, 2, 4]","[1, 0, 1, 0, 1]",0,9.0,2.0,1.0,2.958869457244873,3.0,3.0,7.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
16.0,10,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,5.0,0.0,2.0,2.0,7.0,0,WIP
16.0,7,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,2.0,4.228003978729248,3.0,3.0,7.0,0,WIP
1.0,0,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
1.0,1,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,4.0,4.0,0.0,2.0,2.0,5.0,0,WIP
1.0,2,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
17.0,11,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,4.0,4.0,0.0,2.0,2.0,8.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
18.0,7,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,5.0,1.0,4.328004360198975,2.0,2.0,7.0,0,WIP
1.0,0,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
1.0,1,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,4.0,4.0,0.0,2.0,2.0,5.0,0,WIP
1.0,2,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
19.0,11,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,4.0,4.0,0.0,2.0,2.0,8.0,0,WIP
19.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,5.0,0.0,3.0,3.0,8.0,0,WIP
19.0,10,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,5.0,4.0,0.15683966875076294,3.0,3.0,8.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
20.0,13,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,1.0,1.0,0.0,3.0,3.0,9.0,0,WIP
21.0,0,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,3.0,3.0,0.0,2.0,2.0,8.0,0,WIP
21.0,1,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,4.0,4.0,0.0,2.0,2.0,8.0,0,WIP
21.0,2,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,3.0,3.0,0.0,2.0,2.0,8.0,0,WIP
21.0,10,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,3.0,0.356839656829834,2.0,2.0,8.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
22.0,13,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,1.0,1.0,0.0,3.0,3.0,8.0,0,WIP
22.0,11,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,2.1049022674560547,1.0,1.0,8.0,0,WIP
22.0,12,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,0.8351685404777527,1.0,1.0,8.0,0,WIP
23.0,0,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
23.0,2,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
23.0,14,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
24.0,11,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,2.1049022674560547,1.0,1.0,9.0,0,WIP
24.0,0,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
24.0,2,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
24.0,10,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,5.0,2.0,0.4318396747112274,4.0,4.0,9.0,0,WIP
24.0,12,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,3.0,1.210168480873108,2.0,2.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
26.0,11,[3],"[0, 0, 0, 1, 0]",3,7.0,4.0,3.0,2.1049022674560547,1.0,1.0,8.0,0,WIP
26.0,0,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,3.0,0.0,2.0,2.0,8.0,0,WIP
26.0,2,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,3.0,0.0,2.0,2.0,8.0,0,WIP
26.0,12,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,3.0,1.210168480873108,2.0,2.0,8.0,0,WIP
26.0,15,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,2.0,2.0,0.0,3.0,3.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
27.0,2,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,3.0,3.0,0.0,2.0,2.0,8.0,0,WIP
27.0,10,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,5.0,1.0,2.356839656829834,3.0,3.0,8.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,12,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,3.0,1.210168480873108,2.0,2.0,9.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
28.0,16,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
28.0,15,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,2.0,1.0,0.7441710233688354,3.0,3.0,9.0,0,WIP
28.0,11,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,4.0,2.0,6.829902172088623,3.0,3.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
29.0,2,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
29.0,11,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,4.0,2.0,6.829902172088623,3.0,3.0,9.0,0,WIP
29.0,17,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,3.0,3.0,0.0,4.0,4.0,9.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
30.0,16,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,1.0,1.0,0.0,2.0,2.0,8.0,0,WIP
30.0,17,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,3.0,3.0,0.0,4.0,4.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
31.0,11,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,4.0,2.0,6.829902172088623,3.0,3.0,8.0,0,WIP
31.0,2,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,2.0,29.0,2.0,2.0,8.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
32.0,11,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,4.0,2.0,6.829902172088623,3.0,3.0,8.0,0,WIP
32.0,12,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,2.0,6.315168380737305,1.0,1.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
33.0,2,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,1.0,29.950000762939453,2.0,2.0,8.0,0,WIP
33.0,18,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,3.0,3.0,0.0,4.0,4.0,8.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
34.0,11,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,4.0,2.0,6.829902172088623,3.0,3.0,8.0,0,WIP
34.0,17,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,3.0,2.0,3.598287343978882,2.0,2.0,8.0,0,WIP
34.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,6.590168476104736,3.0,3.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
35.0,18,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,3.0,2.0,0.044696878641843796,3.0,3.0,9.0,0,WIP
35.0,19,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,5.0,5.0,0.0,4.0,4.0,9.0,0,WIP
35.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,5.0,1.0,6.590168476104736,3.0,3.0,9.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
36.0,19,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,5.0,0.0,4.0,4.0,9.0,0,WIP
36.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,1.0,6.590168476104736,3.0,3.0,9.0,0,WIP
36.0,11,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,1.0,13.009902000427246,4.0,4.0,9.0,0,WIP
36.0,20,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,2.0,2.0,0.0,3.0,3.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
37.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,5.0,1.0,6.590168476104736,3.0,3.0,9.0,0,WIP
37.0,11,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,1.0,13.009902000427246,4.0,4.0,9.0,0,WIP
37.0,20,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,2.0,2.0,0.0,3.0,3.0,9.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
38.0,18,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,3.0,1.0,0.994696855545044,2.0,2.0,10.0,0,WIP
38.0,19,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,5.0,4.0,1.743690013885498,3.0,3.0,10.0,0,WIP
38.0,17,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,1.0,5.498287200927734,2.0,2.0,10.0,0,WIP
38.0,21,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,4.0,0.0,4.0,4.0,10.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
39.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,6.590168476104736,3.0,3.0,10.0,0,WIP
39.0,20,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,2.0,2.0,0.0,3.0,3.0,10.0,0,WIP
39.0,21,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,4.0,4.0,0.0,4.0,4.0,10.0,0,WIP
39.0,22,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,3.0,3.0,0.0,3.0,3.0,10.0,0,WIP
16.0,3,[3],"[0, 0, 0, 1, 0]",0,7.0,4.0,3.0,1.0,1.0,1.0,7.0,0,WIP
28.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
40.0,18,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,3.0,1.0,0.994696855545044,2.0,2.0,9.0,0,WIP
40.0,20,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,2.0,2.0,0.0,3.0,3.0,9.0,0,WIP
40.0,19,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,3.0,2.5186898708343506,2.0,2.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
41.0,21,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,4.0,0.0,4.0,4.0,10.0,0,WIP
41.0,23,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,1.0,1.0,0.0,2.0,2.0,10.0,0,WIP
41.0,19,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,3.0,2.5186898708343506,2.0,2.0,10.0,0,WIP
42.0,3,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,1.0,1.0,1.0,9.0,0,WIP
42.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
42.0,21,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,4.0,4.0,0.0,4.0,4.0,9.0,0,WIP
42.0,20,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,1.0,4.090481758117676,1.0,1.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
43.0,23,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,1.0,1.0,0.0,2.0,2.0,10.0,0,WIP
43.0,19,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,3.0,2.5186898708343506,2.0,2.0,10.0,0,WIP
43.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,5.0,0.0,3.0,3.0,10.0,0,WIP
44.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,9.0,0,WIP
44.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,9.0,0,WIP
44.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
44.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
44.0,21,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,4.0,0.0,4.0,4.0,9.0,0,WIP
44.0,23,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
44.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,9.0,0,WIP
44.0,22,"[0, 2, 4]","[1, 0, 1, 0, 1]",2,9.0,3.0,2.0,4.059138298034668,3.0,3.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
45.0,22,"[0, 2, 4]","[1, 0, 1, 0, 1]",0,9.0,3.0,2.0,4.059138298034668,3.0,3.0,9.0,0,WIP
44.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,9.0,0,WIP
44.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
46.0,23,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,1.0,1.0,0.0,2.0,2.0,8.0,0,WIP
46.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,8.0,0,WIP
46.0,21,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,3.0,6.620765686035156,4.0,4.0,8.0,0,WIP
46.0,19,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,2.0,5.593689918518066,2.0,2.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
47.0,25,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
48.0,3,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,1.0,1.0,1.0,9.0,0,WIP
48.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,26.0,3.0,3.0,9.0,0,WIP
48.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,9.0,0,WIP
48.0,21,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,4.0,2.0,7.045765399932861,3.0,3.0,9.0,0,WIP
48.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,5.793690204620361,1.0,1.0,9.0,0,WIP
48.0,22,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,3.0,1.0,5.509138107299805,3.0,3.0,9.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
49.0,25,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
50.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",2,4.0,5.0,5.0,0.0,3.0,3.0,8.0,0,WIP
50.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,5.793690204620361,1.0,1.0,8.0,0,WIP
50.0,21,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,4.0,1.0,7.470765590667725,2.0,2.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
51.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
51.0,25,[3],"[0, 0, 0, 1, 0]",3,7.0,4.0,3.0,2.195542097091675,1.0,1.0,7.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
52.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,5.793690204620361,1.0,1.0,7.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
53.0,24,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,5.0,0.0,3.0,3.0,6.0,0,WIP
53.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,5.793690204620361,1.0,1.0,6.0,0,WIP
53.0,25,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,4.0,2.0,2.445542097091675,3.0,3.0,6.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
55.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,5.793690204620361,1.0,1.0,6.0,0,WIP
55.0,24,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,4.0,10.16637897491455,2.0,2.0,6.0,0,WIP
55.0,25,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,1.0,2.625542163848877,4.0,4.0,6.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
56.0,25,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,1.0,2.625542163848877,4.0,4.0,6.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
57.0,24,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,3.0,10.591379165649414,2.0,2.0,5.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
58.0,26,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
23.0,1,"[0, 1]","[1, 1, 0, 0, 0]",3,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
59.0,24,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,2.0,11.54137897491455,3.0,3.0,7.0,0,WIP
59.0,27,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,3.0,3.0,0.0,4.0,4.0,7.0,0,WIP
59.0,28,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,2.0,2.0,0.0,3.0,3.0,7.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
61.0,1,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,4.0,4.0,0.0,2.0,2.0,7.0,0,WIP
61.0,27,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,3.0,2.0,0.6182824969291687,3.0,3.0,7.0,0,WIP
61.0,28,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,2.0,1.0,0.45227453112602234,2.0,2.0,7.0,0,WIP
61.0,26,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,3.0,2.0,0.6375661492347717,4.0,4.0,7.0,0,WIP
50.0,3,[3],"[0, 0, 0, 1, 0]",2,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
50.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
62.0,26,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,3.0,2.0,0.6375661492347717,4.0,4.0,8.0,0,WIP
62.0,24,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,5.0,1.0,12.491379737854004,4.0,4.0,8.0,0,WIP
62.0,29,[3],"[0, 0, 0, 1, 0]",3,7.0,1.0,1.0,0.0,1.0,1.0,8.0,0,WIP
63.0,1,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,4.0,4.0,0.0,2.0,2.0,8.0,0,WIP
63.0,1,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,4.0,4.0,0.0,2.0,2.0,8.0,0,WIP
63.0,29,[3],"[0, 0, 0, 1, 0]",-1,7.0,1.0,1.0,0.0,1.0,1.0,8.0,0,WIP
63.0,27,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,3.0,1.0,1.3932825326919556,3.0,3.0,8.0,0,WIP
64.0,3,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,1.0,1.0,1.0,8.0,0,WIP
64.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,26.0,3.0,3.0,8.0,0,WIP
64.0,26,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,1.0,1.8375661373138428,1.0,1.0,8.0,0,WIP
64.0,30,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,3.0,3.0,0.0,3.0,3.0,8.0,0,WIP
63.0,1,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,4.0,4.0,0.0,2.0,2.0,8.0,0,WIP
